feature,label,contribution
PctSameState85,C,-0.2284146547317505
PctSameState85,A,0.501721978187561
PctSameState85,B,-0.00501706637442112
PctSameState85,D,0.1259794980287552
PctSameState85,E,0.5506036281585693
PctSameState85,Z,-0.016420962288975716
PctBornSameState,C,0.22154834866523743
PctBornSameState,A,0.9858814477920532
PctBornSameState,B,0.07057390362024307
PctBornSameState,D,0.17210324108600616
PctBornSameState,E,1.0
PctBornSameState,Z,-0.041685301810503006
LemasPctOfficDrugUn,C,0.2280176430940628
LemasPctOfficDrugUn,A,0.2316858470439911
LemasPctOfficDrugUn,B,0.23307695984840393
LemasPctOfficDrugUn,D,0.01876848191022873
LemasPctOfficDrugUn,E,0.072731614112854
LemasPctOfficDrugUn,Z,-0.022648153826594353
nonViolPerPop,C,0.12213686853647232
nonViolPerPop,A,0.28907373547554016
nonViolPerPop,B,0.1393432468175888
nonViolPerPop,D,0.0255372803658247
nonViolPerPop,E,0.0817631334066391
nonViolPerPop,Z,-0.054737258702516556
arsons,C,0.1279221773147583
arsons,A,0.20092689990997314
arsons,B,0.015389503911137581
arsons,D,-0.03275283798575401
arsons,E,0.1079426184296608
arsons,Z,-0.014152348972856998
larcPerPop,C,0.2071911096572876
larcPerPop,A,0.3040725886821747
larcPerPop,B,0.096941277384758
larcPerPop,D,-0.010192180052399635
larcPerPop,E,0.10951030999422073
larcPerPop,Z,-0.0411737859249115
PctVacantBoarded,C,0.2831496596336365
PctVacantBoarded,A,0.5970898270606995
PctVacantBoarded,B,0.09861060976982117
PctVacantBoarded,D,-0.12794144451618195
PctVacantBoarded,E,-0.014679955318570137
PctVacantBoarded,Z,-0.003989162854850292
racepctblack,C,0.5064399242401123
racepctblack,A,0.6104930639266968
racepctblack,B,0.19983820617198944
racepctblack,D,-0.2420889437198639
racepctblack,E,-0.03695300221443176
racepctblack,Z,0.028764093294739723
PctHousNoPhone,C,0.20357923209667206
PctHousNoPhone,A,0.4172199070453644
PctHousNoPhone,B,0.1858101487159729
PctHousNoPhone,D,-0.4028874337673187
PctHousNoPhone,E,0.13678672909736633
PctHousNoPhone,Z,0.014596870169043541
